pais,año,pct_uso_<=17,pct_uso_18_25,pct_uso_26_50,pct_uso_51_65,pct_uso_66_mas,pct_uso_total,brecha_joven_mayor,brecha_total_mayor,brecha_joven_total,pct_uso_<=17_lag1,pct_uso_18_25_lag1,pct_uso_26_50_lag1,pct_uso_51_65_lag1,pct_uso_66_mas_lag1,pct_uso_total_lag1,delta_pct_uso_<=17,delta_pct_uso_18_25,delta_pct_uso_26_50,delta_pct_uso_51_65,delta_pct_uso_66_mas,delta_pct_uso_total,años_desde_2000,años_desde_primer_registro_pais,categoria_adopcion,pais_Bolivia (Estado Plurinacional de),pais_Brasil,pais_Chile,pais_Colombia,pais_Costa Rica,pais_Ecuador,pais_El Salvador,pais_Honduras,pais_México,pais_Panamá,pais_Paraguay,pais_Perú,pais_Uruguay,pct_uso_<=17_z,pct_uso_18_25_z,pct_uso_26_50_z,pct_uso_51_65_z,pct_uso_66_mas_z,pct_uso_total_z,brecha_joven_mayor_z,brecha_total_mayor_z,brecha_joven_total_z,pct_uso_<=17_lag1_z,pct_uso_18_25_lag1_z,pct_uso_26_50_lag1_z,pct_uso_51_65_lag1_z,pct_uso_66_mas_lag1_z,pct_uso_total_lag1_z,delta_pct_uso_<=17_z,delta_pct_uso_18_25_z,delta_pct_uso_26_50_z,delta_pct_uso_51_65_z,delta_pct_uso_66_mas_z,delta_pct_uso_total_z
Brasil,2010,65.5,65.05,44.0,21.450000000000003,6.25,44.05,58.8,37.8,21.0,63.3,62.8,40.2,19.6,5.3,41.6,2.200000000000003,2.25,3.799999999999997,1.8500000000000014,0.9500000000000002,2.4499999999999957,10,5,Emergente,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5314854550576085,0.0004559534667929159,-0.22168319124726885,-0.42112057925747354,-0.4822915405290347,-0.11912111600048646,0.3955182846615127,0.35359153090467293,0.3558379890815717,0.5033282153702652,-0.015474566675323848,-0.2795217092063216,-0.42165433128127777,-0.48515371768998306,-0.14384498583099256,-0.13303291327579003,-0.44063436239860393,-0.08511489517507968,-0.5877722680137792,-0.5067665013850596,-0.37516528435121227
Brasil,2011,67.7,67.3,47.8,23.3,7.2,46.5,60.099999999999994,39.3,20.799999999999997,65.5,65.05,44.0,21.450000000000003,6.25,44.05,2.200000000000003,2.25,3.799999999999997,1.8499999999999979,0.9500000000000002,2.450000000000003,11,6,Emergente,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6274439526177189,0.09750010349370333,-0.0735230684538681,-0.3387288055547348,-0.41611378498846685,-0.004233750158154668,0.46967083298282286,0.47459769329627277,0.3279385051706058,0.5996847464934671,0.08201520337921722,-0.1269283464041198,-0.33383547765416877,-0.4121862550608637,-0.025514110625497473,-0.13303291327579003,-0.44063436239860393,-0.08511489517507968,-0.5877722680137805,-0.5067665013850596,-0.37516528435120905
Brasil,2012,71.2,70.1,51.4,26.0,8.2,49.2,61.89999999999999,41.0,20.89999999999999,67.7,67.3,47.8,23.3,7.2,46.5,3.5,2.799999999999997,3.6000000000000014,2.6999999999999993,0.9999999999999991,2.700000000000003,12,7,Emergente,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7801051987360762,0.21826615686052506,0.06683915313988012,-0.2184813520426295,-0.34645298968260607,0.12237681628033341,0.5723435921969448,0.6117380106734195,0.34188824712608773,0.6960412776166691,0.1795049734337583,0.02566501639808198,-0.24601662402705987,-0.33921879243174435,0.09281676457999795,0.17463326074214292,-0.23778449086028217,-0.1604088409068783,-0.2829148305391325,-0.4847212685498819,-0.2624336479560152
Brasil,2013,69.3,71.1,52.8,26.3,8.7,49.4,62.39999999999999,40.7,21.699999999999996,71.2,70.1,51.4,26.0,8.2,49.2,-1.9000000000000057,1.0,1.3999999999999986,0.3000000000000007,0.5,0.19999999999999574,13,8,Emergente,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6972319508432534,0.2613968902058186,0.12142446153744879,-0.20512052387461777,-0.31162259202967557,0.13175537675725824,0.6008638030897564,0.5875367781950998,0.4534861827699504,0.8493357589490357,0.3008255761682982,0.1702271495791154,-0.11784856738209006,-0.26241093703267143,0.22322221888809493,-1.1033646928708134,-0.901656797712974,-0.9886422439566817,-1.143688771644019,-0.7051735969016637,-1.3897500119079569
Brasil,2014,74.2,78.8,59.0,30.8,10.1,54.4,68.7,44.3,24.4,69.3,71.1,52.8,26.3,8.7,49.4,4.900000000000006,7.700000000000003,6.200000000000003,4.5,1.4000000000000004,5.0,14,9,Avanzada,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9109576954089538,0.5935035369645788,0.36315939872668185,-0.0047081013544421875,-0.21409747860147033,0.36621938868038406,0.9602184603391843,0.8779515679349388,0.8301292155679852,0.7661187547971793,0.3441543628592053,0.226445756927295,-0.10360767219931559,-0.22400700933313494,0.23288188217017597,0.5059660635306882,1.5694234555720505,0.8184124536065249,0.36266562528953294,-0.30835940586845556,0.7746974068797668
Brasil,2015,74.3,81.0,64.2,35.3,11.8,57.5,69.2,45.7,23.5,74.2,78.8,59.0,30.8,10.1,54.4,0.09999999999999432,2.200000000000003,5.200000000000003,4.4999999999999964,1.700000000000001,3.1000000000000014,15,10,Avanzada,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9153194452980495,0.6883911503242247,0.5659048299176516,0.19570432116573322,-0.09567412658150673,0.5115870760727221,0.988738671231996,0.9908906528337658,0.7045815379686406,0.9807310286624926,0.6777860203791904,0.47541387518351924,0.11000575554230084,-0.11647601177443272,0.47437346422220716,-0.6300321174586079,-0.4590752598111777,0.4419427249475239,0.36266562528953167,-0.1760880088573859,-0.0820630297237057
Chile,2000,29.8,26.1,15.0,8.4,2.0,18.6,24.1,16.6,7.5,,,,,,,,,,,,,0,0,Inicial,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0256592553496355,-1.6794861103323895,-1.3523788651969069,-1.0023166045659828,-0.7783499205789435,-1.3125429366891967,-1.5837843512996177,-1.3566288975632708,-1.5273771749086005,,,,,,,,,,,,
Chile,2001,34.63333333333333,30.566666666666666,17.3,9.8,2.3666666666666667,21.6,28.2,19.233333333333334,8.966666666666665,29.8,26.1,15.0,8.4,2.0,18.6,4.833333333333332,4.466666666666665,2.3000000000000007,1.4000000000000004,0.3666666666666667,3.0,1,1,Inicial,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8148413440433326,-1.4868355013900787,-1.262703001400901,-0.9399660731152615,-0.7528076289667945,-1.1718645295353212,-1.3499186219785622,-1.14419585692024,-1.3227809595615203,-0.9639189630966714,-1.6056410382316157,-1.2914566414735553,-0.9533144181048564,-0.7386196405069239,-1.254706263270336,0.4901883110169463,0.3769120895588784,-0.6498194881635799,-0.7491673819709459,-0.763960884462139,-0.12715568428178387
Chile,2002,39.46666666666667,35.03333333333333,19.599999999999998,11.2,2.7333333333333334,24.6,32.3,21.866666666666667,10.43333333333333,34.63333333333333,30.566666666666666,17.3,9.8,2.3666666666666667,21.6,4.833333333333336,4.466666666666665,2.299999999999997,1.3999999999999986,0.3666666666666667,3.0,2,2,Inicial,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6040234327370297,-1.2941848924477675,-1.1730271376048953,-0.8776155416645403,-0.7272653373546455,-1.0311861223814458,-1.1160528926575064,-0.9317628162772092,-1.1181847442144401,-0.7522265841138795,-1.4121057910122305,-1.1990975008301172,-0.8868569072519091,-0.7104567601939304,-1.1098113140391173,0.49018831101694715,0.3769120895588784,-0.6498194881635813,-0.7491673819709466,-0.763960884462139,-0.12715568428178387
Chile,2003,44.3,39.5,21.9,12.6,3.1,27.6,36.4,24.5,11.899999999999999,39.46666666666667,35.03333333333333,19.599999999999998,11.2,2.7333333333333334,24.6,4.833333333333329,4.466666666666669,2.3000000000000007,1.4000000000000004,0.3666666666666667,3.0,3,3,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.393205521430727,-1.1015342835054565,-1.0833512738088895,-0.815265010213819,-0.7017230457424966,-0.8905077152275702,-0.8821871633364506,-0.7193297756341785,-0.9135885288673594,-0.5405342051310875,-1.2185705437928456,-1.1067383601866794,-0.8203993963989619,-0.6822938798809369,-0.9649163648078986,0.4901883110169455,0.37691208955887967,-0.6498194881635799,-0.7491673819709459,-0.763960884462139,-0.12715568428178387
Chile,2004,50.0,45.63333333333333,24.666666666666664,13.033333333333333,3.1,30.7,42.53333333333333,27.599999999999998,14.933333333333334,44.3,39.5,21.9,12.6,3.1,27.6,5.700000000000003,6.133333333333333,2.7666666666666657,0.43333333333333357,0.0,3.099999999999998,4,4,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.14458577775225936,-0.8369991189876561,-0.9754803072136943,-0.7959660361933576,-0.7017230457424966,-0.7451400278352323,-0.532339243051294,-0.46925037335820574,-0.49044635621771554,-0.32884182614829593,-1.0250352965734602,-1.0143792195432413,-0.7539418855460146,-0.6541309995679436,-0.8200214155766798,0.6952990936955696,0.9916086699780389,-0.47413361478938004,-1.095867997138192,-0.9256259252534459,-0.0820630297237073
Chile,2005,55.699999999999996,51.766666666666666,27.433333333333334,13.466666666666667,3.1,33.8,48.666666666666664,30.699999999999996,17.96666666666667,50.0,45.63333333333333,24.666666666666664,13.033333333333333,3.1,30.7,5.699999999999996,6.133333333333333,2.7666666666666693,0.43333333333333357,0.0,3.099999999999998,5,5,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10403396592620799,-0.5724639544698559,-0.8676093406184988,-0.7766670621728964,-0.7017230457424966,-0.5997723404428944,-0.1824913227661374,-0.219170971082233,-0.06730418356807168,-0.07919081369272744,-0.7592854048692297,-0.9032805431170768,-0.7333717036153403,-0.6541309995679436,-0.6702966347044207,0.695299093695568,0.9916086699780389,-0.4741336147893787,-1.095867997138192,-0.9256259252534459,-0.0820630297237073
Chile,2006,61.4,57.9,30.2,13.9,3.1,36.9,54.8,33.8,21.0,55.699999999999996,51.766666666666666,27.433333333333334,13.466666666666667,3.1,33.8,5.700000000000003,6.133333333333333,2.7666666666666657,0.43333333333333357,0.0,3.1000000000000014,6,6,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3526537096046756,-0.3079287899520557,-0.7597383740233035,-0.7573680881524348,-0.7017230457424966,-0.45440465305055633,0.1673565975190192,0.030908431193740094,0.3558379890815717,0.17046019876284071,-0.4935355131649993,-0.7921818666909122,-0.7128015216846662,-0.6541309995679436,-0.5205718538321614,0.6952990936955696,0.9916086699780389,-0.47413361478938004,-1.095867997138192,-0.9256259252534459,-0.0820630297237057
Chile,2007,61.233333333333334,60.9,33.56666666666666,16.6,4.133333333333334,38.833333333333336,56.766666666666666,34.7,22.066666666666663,61.4,57.9,30.2,13.9,3.1,36.9,-0.1666666666666643,3.0,3.3666666666666636,2.700000000000001,1.0333333333333337,1.9333333333333371,7,7,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34538412645618255,-0.17853658991617513,-0.6284737038291502,-0.6371206346403295,-0.6297402239264404,-0.3637452351069475,0.27953609369741195,0.10351212862870045,0.5046352366067206,0.42011121121840916,-0.22778562146076878,-0.6810831902647477,-0.692231339753992,-0.6541309995679436,-0.370847072959902,-0.6931431275135668,-0.1640209012099819,-0.24825177759398023,-0.28291483053913186,-0.4700244466597625,-0.6081439995679426
Chile,2008,61.06666666666666,63.900000000000006,36.93333333333333,19.3,5.166666666666667,40.766666666666666,58.73333333333334,35.6,23.13333333333334,61.233333333333334,60.9,33.56666666666666,16.6,4.133333333333334,38.833333333333336,-0.1666666666666714,3.000000000000007,3.366666666666667,2.6999999999999993,1.0333333333333332,1.93333333333333,8,8,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33811454330768914,-0.049144389880294265,-0.49720903363499686,-0.5168731811282242,-0.5577574021103839,-0.27308581716333896,0.39171558987580507,0.17611582606366022,0.6534324841318715,0.4128114740121061,-0.09779926138804736,-0.5458908249750778,-0.5640632831090221,-0.5747628823222348,-0.2774703278997831,-0.6931431275135684,-0.16402090120997928,-0.24825177759397887,-0.2829148305391325,-0.47002444665976273,-0.6081439995679457
Chile,2009,60.9,66.9,40.3,22.0,6.2,42.7,60.7,36.5,24.200000000000003,61.06666666666666,63.900000000000006,36.93333333333333,19.3,5.166666666666667,40.766666666666666,-0.1666666666666643,3.0,3.366666666666667,2.6999999999999993,1.0333333333333332,1.9333333333333371,9,9,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33084496015919607,0.0802478101555863,-0.36594436344084347,-0.3966257276161189,-0.48577458029432774,-0.18242639921973017,0.5038950860541974,0.24871952349862,0.8022297316570204,0.4055117368058027,0.03218709868467438,-0.41069845968540764,-0.43589522646405227,-0.4953947650765261,-0.18409358283966454,-0.6931431275135668,-0.1640209012099819,-0.24825177759397887,-0.2829148305391325,-0.47002444665976273,-0.6081439995679426
Chile,2010,69.15,72.55000000000001,46.599999999999994,23.85,7.1,47.900000000000006,65.45000000000002,40.800000000000004,24.650000000000006,60.9,66.9,40.3,22.0,6.2,42.7,8.250000000000007,5.650000000000006,6.299999999999997,1.8500000000000014,0.8999999999999995,5.200000000000003,10,10,Emergente,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6906893260096099,0.3239364535564949,-0.12031047565178427,-0.31423395391338,-0.423079864519053,0.06141617318032083,0.7748370895359091,0.5956038556878731,0.8650035704566932,0.39821199959949966,0.1621734587573958,-0.27550609439573753,-0.30772716981908244,-0.41602664783081733,-0.09071683777954562,1.2987981273461329,0.8133466616564847,0.856059426472423,-0.5877722680137792,-0.5288117342202382,0.8648827159959233
Chile,2011,77.4,78.2,52.9,25.7,8.0,53.1,70.2,45.1,25.1,69.15,72.55000000000001,46.599999999999994,23.85,7.1,47.900000000000006,8.25,5.6499999999999915,6.300000000000004,1.8499999999999979,0.9000000000000004,5.199999999999996,11,11,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0505336918600234,0.5676250969574029,0.1253234121372752,-0.23184218021064124,-0.3603851487437782,0.30525874558037147,1.0457790930176194,0.9424881878771257,0.927777409256365,0.7595489913115068,0.4069811035610214,-0.022522361328929257,-0.2199083161919734,-0.34689957797165166,0.16043440755456695,1.298798127346131,0.8133466616564795,0.8560594264724256,-0.5877722680137805,-0.5288117342202378,0.86488271599592
Chile,2012,78.95,81.5,58.349999999999994,29.049999999999997,9.15,56.35,72.35,47.2,25.15,77.4,78.2,52.9,25.7,8.0,53.1,1.5499999999999972,3.299999999999997,5.449999999999996,3.349999999999998,1.1500000000000004,3.25,12,12,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1181408151410102,0.7099565169968715,0.33781621982781046,-0.08264626566784396,-0.28027523414203814,0.4576603533304033,1.1684159998567092,1.1118968152253657,0.934752280234106,1.1208859830235136,0.6517887483646464,0.2304613717378793,-0.1320894625648645,-0.277772508112486,0.41158565288867915,-0.28686600028475817,-0.05337551673453413,0.5360601571122715,-0.04978855482322614,-0.41858557004434666,-0.01442404788659003
Chile,2013,80.5,84.8,63.8,32.4,10.3,59.6,74.5,49.3,25.199999999999996,78.95,81.5,58.349999999999994,29.049999999999997,9.15,56.35,1.5499999999999972,3.299999999999997,5.450000000000003,3.3500000000000014,1.1500000000000004,3.25,13,13,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1857479384219967,0.8522879370363399,0.550309027518346,0.06654964887495347,-0.20016531954029806,0.6100619610804351,1.2910529066957996,1.2813054425736048,0.9417271512118469,1.188773539042133,0.7947737444446399,0.4493123789147213,0.026933866976116504,-0.189443474403552,0.5685551812224995,-0.28686600028475817,-0.05337551673453413,0.5360601571122742,-0.04978855482322486,-0.41858557004434666,-0.01442404788659003
Chile,2014,81.7,88.3,70.4,38.4,13.05,63.8,75.25,50.75,24.5,80.5,84.8,63.8,32.4,10.3,59.6,1.2000000000000028,3.5,6.6000000000000085,6.0,2.75,4.199999999999996,14,14,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2380889370911479,1.0032455037448673,0.8076397671068846,0.3337662122351876,-0.008598132449180623,0.8070117310958606,1.3338332230350172,1.3982780662188183,0.8440789575234682,1.2566610950607522,0.9377587405246333,0.6681633860915636,0.1859571965170977,-0.10111444069461804,0.7255247095563198,-0.3696992009818928,0.02038807291576613,0.9690003450701276,0.9006493384800873,0.28686188068135626,0.41395617041514465
Chile,2015,82.9,91.8,77.0,44.4,15.8,68.0,76.0,52.2,23.799999999999997,81.7,88.3,70.4,38.4,13.05,63.8,1.2000000000000028,3.5,6.599999999999994,6.0,2.75,4.200000000000003,15,15,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.290429935760299,1.1542030704533945,1.0649705066954227,0.6009827755954217,0.18296905464193683,1.0039615011112863,1.3766135393742347,1.5152506898640317,0.7464307638350886,1.3092192029461351,1.0894094939428083,0.9331939635901251,0.4707751001725863,0.11010716165283267,0.9283776384800257,-0.3696992009818928,0.02038807291576613,0.9690003450701222,0.9006493384800873,0.28686188068135626,0.4139561704151479
Chile,2016,83.65,93.1,81.7,51.15,19.4,71.45,73.69999999999999,52.050000000000004,21.64999999999999,82.9,91.8,77.0,44.4,15.8,68.0,0.75,1.2999999999999972,4.700000000000003,6.75,3.599999999999998,3.450000000000003,16,16,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3231430599285186,1.210273023802276,1.2482211848872606,0.901601409375685,0.4337479177430359,1.1657416693382434,1.2454205692673004,1.5031500736248717,0.44651131179220843,1.361777310831518,1.2410602473609833,1.198224541088686,0.7555930038280748,0.3213287640002834,1.131230567403732,-0.47619903044963974,-0.7910114132375262,0.2537078606180234,1.1696411950753645,0.6616308388793851,0.07576126122956633
Chile,2017,84.4,94.4,86.4,57.9,23.0,74.9,71.4,51.900000000000006,19.5,83.65,93.1,81.7,51.15,19.4,71.45,0.75,1.3000000000000114,4.700000000000003,6.75,3.6000000000000014,3.450000000000003,17,17,Avanzada,0,0,1,0,0,0,0,0,0,0,0,0,0,1.355856184096738,1.266342977151158,1.4314718630790986,1.2022200431559484,0.6845267808441352,1.3275218375652003,1.1142275991603676,1.4910494573857118,0.14659185974933034,1.3946261282598824,1.2973876700591624,1.3869584371861463,1.0760131454404995,0.597837043436946,1.2978597590196337,-0.47619903044963974,-0.791011413237521,0.2537078606180234,1.1696411950753645,0.6616308388793867,0.07576126122956633
Colombia,2012,67.1,70.3,45.5,20.4,4.9,48.8,65.39999999999999,43.9,21.5,,,,,,,,,,,,,12,0,Emergente,0,0,0,1,0,0,0,0,0,0,0,0,0,0.601273453283143,0.2268923035295839,-0.16319893224987375,-0.4678834778455147,-0.576333614191947,0.10361969532648307,0.7719850684466265,0.8456832579638457,0.4255866988589855,,,,,,,,,,,,
Colombia,2013,69.6,74.4,49.4,23.5,5.4,51.7,69.0,46.300000000000004,22.700000000000003,67.1,70.3,45.5,20.4,4.9,48.8,2.5,4.1000000000000085,3.8999999999999986,3.1000000000000014,0.5,2.9000000000000057,13,1,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.710317200510541,0.40372831024528766,-0.01113985885664664,-0.3298215867760604,-0.5415032165390165,0.23960882224189634,0.9773305868748712,1.039293117790406,0.592983602324779,0.6697622236739773,0.3094913335064797,-0.0666941242453559,-0.38367861079387944,-0.5158768598496122,0.20390289232393216,-0.062033026963959875,0.2416788418666669,-0.04746792230917904,-0.13945250702165057,-0.7051735969016637,-0.17224833883985885
Colombia,2014,71.2,72.9,51.0,24.2,7.2,52.6,65.7,45.4,20.300000000000004,69.6,74.4,49.4,23.5,5.4,51.7,1.6000000000000085,-1.5,1.6000000000000014,0.6999999999999993,1.7999999999999998,0.8999999999999986,14,2,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7801051987360762,0.3390322102273474,0.051243350740574824,-0.29864632105069977,-0.41611378498846685,0.2818123443880589,0.7890971949823142,0.9666894203554455,0.258189795393193,0.7792582817685249,0.4871393589391994,0.0899148533674302,-0.2365226939052103,-0.4774729321500757,0.34396800991411053,-0.27503268589945035,-1.8237016683417142,-0.9133482982248804,-1.0002264481265384,-0.13199754318703003,-1.074101430001413
Colombia,2015,70.9,76.9,57.1,29.3,8.5,55.9,68.4,47.4,21.000000000000007,71.2,72.9,51.0,24.2,7.2,52.6,-0.29999999999999716,4.0,6.100000000000001,5.100000000000001,1.2999999999999998,3.299999999999997,15,3,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7670199490687886,0.5115551436085215,0.2890793373299815,-0.07151224219450071,-0.32555475109084775,0.4365585922573218,0.9431063338034974,1.128030970210912,0.3558379890815727,0.8493357589490357,0.4221461789028387,0.1541646903367784,-0.20329393847873667,-0.33921879243174435,0.3874364946834761,-0.7246986325410469,0.20479704704151416,0.7807654807406244,0.5778591105657552,-0.35244987153881224,0.008122279392447458
Colombia,2016,69.1,79.5,62.2,33.8,9.6,58.1,69.9,48.5,21.4,70.9,76.9,57.1,29.3,8.5,55.9,-1.8000000000000114,2.5999999999999943,5.100000000000001,4.4999999999999964,1.0999999999999996,2.200000000000003,16,4,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6885084510650614,0.6236950503062844,0.48792581792112477,0.1289001803256747,-0.24892787625440077,0.5397227575034973,1.0286669664819326,1.2167688226314186,0.41163695690350255,0.8361962319776901,0.5954613256664673,0.39911719378241833,0.0388012796284287,-0.23936858041294948,0.5468209388378165,-1.0796980641002045,-0.3115480805105824,0.40429575208162327,0.36266562528953167,-0.4406308028795252,-0.4878969207464029
Colombia,2017,67.75,81.25,66.75,41.099999999999994,15.149999999999999,61.099999999999994,66.1,45.949999999999996,20.150000000000006,69.1,79.5,62.2,33.8,9.6,58.1,-1.3499999999999943,1.75,4.549999999999997,7.299999999999997,5.549999999999999,2.999999999999993,17,5,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6296248275622668,0.6991738336605481,0.665328070213223,0.45401366574729274,0.1376895376931271,0.6804011646573724,0.8119133636965631,1.0110583465656986,0.23726518245996905,0.7573590701496153,0.7081161710628255,0.6039135491222156,0.25241470737004496,-0.15487993947396922,0.6530772349407103,-0.9731982346324543,-0.625043336524352,0.1972374013191711,1.3669018899119,1.5213949194513363,-0.12715568428178708
Colombia,2018,66.4,83.0,71.3,48.4,20.7,64.1,62.3,43.39999999999999,18.900000000000006,67.75,81.25,66.75,41.099999999999994,15.149999999999999,61.099999999999994,-1.3499999999999943,1.75,4.549999999999997,7.300000000000004,5.550000000000001,3.0,18,6,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.570741204059472,0.7746526170148117,0.8427303225053213,0.7791271511689111,0.5243069516406551,0.8210795718112479,0.5951597609111945,0.8053478704999785,0.06289340801643459,0.6982311987785599,0.783941547771913,0.7866240230037994,0.5989431568175559,0.2714036579908858,0.7979721841719287,-0.9731982346324543,-0.625043336524352,0.1972374013191711,1.3669018899119025,1.521394919451337,-0.12715568428178387
Colombia,2019,67.3,82.8,73.6,49.7,22.3,65.0,60.5,42.7,17.799999999999997,66.4,83.0,71.3,48.4,20.7,64.1,0.8999999999999915,-0.20000000000000284,2.299999999999997,1.3000000000000043,1.6000000000000014,0.9000000000000057,19,7,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.609996953061335,0.7660264703457529,0.932406186301327,0.8370240732302953,0.6357642241300326,0.8632830939574109,0.49248700169707255,0.7488783280505661,-0.09055375349387694,0.6391033274075045,0.8597669244810006,0.9693344968853831,0.9454716062650672,0.697687255455741,0.9428671334031474,-0.44069908729372637,-1.3442383356147702,-0.6498194881635813,-0.7850329628503148,-0.2201784745277422,-1.0741014300014096
Colombia,2020,74.0,83.5,77.5,57.3,28.8,69.8,54.7,41.0,13.700000000000003,67.3,82.8,73.6,49.7,22.3,65.0,6.700000000000003,0.7000000000000028,3.9000000000000057,7.599999999999994,6.5,4.799999999999997,20,8,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9022341956307618,0.7962179836874584,1.0844652596945543,1.175498386819925,1.0885593936181284,1.0883685454036116,0.1616525553404572,0.6117380106734195,-0.6624931736686692,0.6785219083215412,0.851101167142819,1.061693637528821,1.00718215205709,0.8205798240942578,0.9863356181725134,0.9319653814016725,-1.0123021821884217,-0.04746792230917636,1.4744986325500098,1.940254343319723,0.6845120977636105
Colombia,2021,77.5,86.6,81.0,60.6,32.0,73.0,54.599999999999994,41.0,13.599999999999994,74.0,83.5,77.5,57.3,28.8,69.8,3.5,3.0999999999999943,3.5,3.3000000000000043,3.1999999999999993,3.200000000000003,21,9,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0548954417491192,0.9299232570578682,1.2209285306884763,1.3224674966680539,1.3114739385968832,1.2384255130344122,0.15594851316189437,0.6117380106734195,-0.6764429156241532,0.9719713440149287,0.8814313178264541,1.2183026151416074,1.3679514966873751,1.3198308841882322,1.2181675369424632,0.17463326074214292,-0.1271391063848344,-0.19805581377277892,-0.06772134526290899,0.48526897619796,-0.03697037516562752
Colombia,2022,72.3,88.1,82.8,62.1,32.8,72.8,55.3,40.0,15.299999999999997,77.5,86.6,81.0,60.6,32.0,73.0,-5.200000000000003,1.5,1.7999999999999972,1.5,0.7999999999999972,-0.20000000000000284,22,10,Avanzada,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8280844475161311,0.9946193570758084,1.2911096414853502,1.3892716375081124,1.3672025748415717,1.229046952557487,0.1958768084118309,0.5310672357456863,-0.4392973023809459,1.1252658253472954,1.015750556568266,1.3588491335120565,1.524601343697894,1.5656160214652657,1.3727221494557633,-1.8843634423009519,-0.7172478235872259,-0.8380543524930818,-0.7133018010915757,-0.5729021998905957,-1.5701206301402664
Costa Rica,2012,53.8,69.8,51.4,26.2,9.2,47.5,60.599999999999994,38.3,22.299999999999997,,,,,,,,,,,,,12,0,Emergente,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02116071803338554,0.20532693685693712,0.06683915313988012,-0.20957413326395505,-0.2767921943767451,0.0426590522264705,0.49819104387563456,0.39392691836853955,0.5371846345028471,,,,,,,,,,,,
Costa Rica,2013,56.4,73.73333333333333,57.3,30.73333333333333,10.733333333333333,51.6,63.0,40.86666666666667,22.133333333333333,53.8,69.8,51.4,26.2,9.2,47.5,2.6000000000000014,3.933333333333337,5.899999999999999,4.533333333333331,1.5333333333333332,4.100000000000001,13,1,Avanzada,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13456621514987957,0.3749744880150918,0.296877238529634,-0.007677174280667158,-0.16997897490775846,0.23491954200343373,0.635088056161131,0.6009819073497217,0.5139350645770429,0.08724319461098466,0.28782694016102617,0.1702271495791154,-0.10835463726024047,-0.18560308163359843,0.14111508099040418,-0.03836639819334926,0.18020918382474915,0.7054715350088231,0.37462081891598903,-0.2495721183079805,0.36886351585706967
Costa Rica,2014,59.0,77.66666666666666,63.199999999999996,35.266666666666666,12.266666666666667,55.699999999999996,65.39999999999999,43.43333333333333,21.96666666666666,56.4,73.73333333333333,57.3,30.73333333333333,10.733333333333333,51.6,2.6000000000000014,3.933333333333323,5.899999999999999,4.533333333333335,1.533333333333335,4.099999999999994,14,2,Avanzada,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2479717122663736,0.5446220391732458,0.5269153239193879,0.1942197847026209,-0.06316575543877165,0.42718003178039665,0.7719850684466265,0.8080368963309034,0.4906854946512376,0.20111909502931413,0.4582535011452611,0.4071484234035867,0.10684111216835081,-0.06783103668835319,0.3391381782730698,-0.03836639819334926,0.1802091838247439,0.7054715350088231,0.3746208189159903,-0.24957211830797973,0.3688635158570665
